Date,Close
7/28/2014 17:00:00,20.93
7/29/2014 17:00:00,21.35
7/30/2014 17:00:00,21.07
7/31/2014 17:00:00,21
8/1/2014 17:00:00,21
8/4/2014 17:00:00,20.86
8/5/2014 17:00:00,20.93
8/6/2014 17:00:00,20.51
8/7/2014 17:00:00,19.95
8/8/2014 17:00:00,20.58
8/11/2014 17:00:00,21.07
8/12/2014 17:00:00,22.26
8/13/2014 17:00:00,24.56
8/14/2014 17:00:00,24.28
8/15/2014 17:00:00,23.51
8/18/2014 17:00:00,24
8/19/2014 17:00:00,24.14
8/20/2014 17:00:00,23.86
8/21/2014 17:00:00,23.65
8/22/2014 17:00:00,23.09
8/25/2014 17:00:00,22.4
8/26/2014 17:00:00,22.4
8/27/2014 17:00:00,23.02
8/28/2014 17:00:00,22.54
8/29/2014 17:00:00,22.81
9/1/2014 17:00:00,22.81
9/2/2014 17:00:00,23.65
9/3/2014 17:00:00,23.23
9/4/2014 17:00:00,23.16
9/5/2014 17:00:00,22.74
9/8/2014 17:00:00,22.67
9/9/2014 17:00:00,22.33
9/10/2014 17:00:00,21.49
9/11/2014 17:00:00,20.86
9/12/2014 17:00:00,21
9/15/2014 17:00:00,19.88
9/16/2014 17:00:00,20.09
9/17/2014 17:00:00,19.88
9/18/2014 17:00:00,20.16
9/19/2014 17:00:00,20.37
9/22/2014 17:00:00,20.23
9/23/2014 17:00:00,20.16
9/24/2014 17:00:00,20.23
9/25/2014 17:00:00,20.58
9/26/2014 17:00:00,21.7
9/29/2014 17:00:00,21.21
9/30/2014 17:00:00,20.58
10/1/2014 17:00:00,20.3
10/2/2014 17:00:00,19.81
10/3/2014 17:00:00,19.61
10/6/2014 17:00:00,18.84
10/7/2014 17:00:00,18.21
10/8/2014 17:00:00,16.81
10/9/2014 17:00:00,16.88
10/10/2014 17:00:00,16.26
10/13/2014 17:00:00,15.56
10/14/2014 17:00:00,15.21
10/15/2014 17:00:00,15.56
10/16/2014 17:00:00,14.65
10/17/2014 17:00:00,14.93
10/20/2014 17:00:00,15
10/21/2014 17:00:00,15.84
10/22/2014 17:00:00,16.4
10/23/2014 17:00:00,16.88
10/24/2014 17:00:00,16.54
10/27/2014 17:00:00,15.84
10/28/2014 17:00:00,16.05
10/29/2014 17:00:00,15.56
10/30/2014 17:00:00,15.28
10/31/2014 17:00:00,15.56
11/3/2014 17:00:00,15.14
11/4/2014 17:00:00,16.67
11/5/2014 17:00:00,15.42
11/6/2014 17:00:00,16.47
11/7/2014 17:00:00,16.05
11/10/2014 17:00:00,16.19
11/11/2014 17:00:00,15.42
11/12/2014 17:00:00,15.84
11/13/2014 17:00:00,17.16
11/14/2014 17:00:00,17.79
11/17/2014 17:00:00,17.79
11/18/2014 17:00:00,17.3
11/19/2014 17:00:00,17.3
11/20/2014 17:00:00,17.09
11/21/2014 17:00:00,17.02
11/24/2014 17:00:00,16.47
11/25/2014 17:00:00,16.19
11/26/2014 17:00:00,15.77
11/27/2014 17:00:00,15.56
11/28/2014 17:00:00,16.05
12/1/2014 17:00:00,15.77
12/2/2014 17:00:00,15.77
12/3/2014 17:00:00,15.89
12/4/2014 17:00:00,15.52
12/5/2014 17:00:00,15.15
12/8/2014 17:00:00,14.49
12/9/2014 17:00:00,13.75
12/10/2014 17:00:00,13.82
12/11/2014 17:00:00,13.23
12/12/2014 17:00:00,12.71
12/15/2014 17:00:00,11.83
12/16/2014 17:00:00,11.9
12/17/2014 17:00:00,12.27
12/18/2014 17:00:00,12.56
12/19/2014 17:00:00,13.9
12/22/2014 17:00:00,14.49
12/23/2014 17:00:00,14.93
12/29/2014 17:00:00,14.41
12/30/2014 17:00:00,13.9
1/2/2015 17:00:00,14.34
1/5/2015 17:00:00,14.26
1/7/2015 17:00:00,13.3
1/8/2015 17:00:00,13.53
1/9/2015 17:00:00,13.16
1/12/2015 17:00:00,13.23
1/13/2015 17:00:00,13.01
1/14/2015 17:00:00,12.56
1/15/2015 17:00:00,13.08
1/16/2015 17:00:00,12.93
1/19/2015 17:00:00,12.71
1/20/2015 17:00:00,14.04
1/21/2015 17:00:00,14.26
1/22/2015 17:00:00,14.26
1/23/2015 17:00:00,13.75
1/26/2015 17:00:00,14.19
1/27/2015 17:00:00,13.6
1/28/2015 17:00:00,13.9
1/29/2015 17:00:00,13.38
1/30/2015 17:00:00,13.53
2/2/2015 17:00:00,15.82
2/3/2015 17:00:00,16.41
2/4/2015 17:00:00,16.26
2/5/2015 17:00:00,16.11
2/6/2015 17:00:00,15.6
2/9/2015 17:00:00,16.11
2/10/2015 17:00:00,16.48
2/11/2015 17:00:00,15.82
2/12/2015 17:00:00,15.67
2/13/2015 17:00:00,15.52
2/16/2015 17:00:00,15.89
2/17/2015 17:00:00,17.07
2/18/2015 17:00:00,17.96
2/19/2015 17:00:00,20.33
2/20/2015 17:00:00,19.07
2/23/2015 17:00:00,18.11
2/24/2015 17:00:00,18.63
2/25/2015 17:00:00,19.88
2/26/2015 17:00:00,20.1
2/27/2015 17:00:00,21.29
3/2/2015 17:00:00,22.1
3/3/2015 17:00:00,20.99
3/4/2015 17:00:00,21.88
3/5/2015 17:00:00,21.8
3/6/2015 17:00:00,22.1
3/9/2015 17:00:00,21.88
3/10/2015 17:00:00,21.51
3/11/2015 17:00:00,20.99
3/12/2015 17:00:00,21.14
3/13/2015 17:00:00,21.51
3/16/2015 17:00:00,20.99
3/17/2015 17:00:00,21.51
3/18/2015 17:00:00,21.06
3/19/2015 17:00:00,20.92
3/20/2015 17:00:00,20.18
3/23/2015 17:00:00,19.14
3/24/2015 17:00:00,18.7
3/25/2015 17:00:00,19.66
3/26/2015 17:00:00,19.14
3/27/2015 17:00:00,19.22
3/30/2015 17:00:00,19.88
3/31/2015 17:00:00,19.22
4/1/2015 17:00:00,19.73
4/2/2015 17:00:00,20.18
4/7/2015 17:00:00,20.55
4/8/2015 17:00:00,20.62
4/9/2015 17:00:00,19.59
4/10/2015 17:00:00,20.4
4/13/2015 17:00:00,20.62
4/14/2015 17:00:00,20.4
4/15/2015 17:00:00,20.47
4/16/2015 17:00:00,8.06
4/17/2015 17:00:00,8.46
4/20/2015 17:00:00,8.39
4/21/2015 17:00:00,8.2
4/22/2015 17:00:00,8.06
4/23/2015 17:00:00,8.13
4/24/2015 17:00:00,8.24
4/27/2015 17:00:00,8.09
4/28/2015 17:00:00,7.95
4/29/2015 17:00:00,8.09
4/30/2015 17:00:00,8.13
5/4/2015 17:00:00,8.06
5/5/2015 17:00:00,7.98
5/6/2015 17:00:00,8.06
5/7/2015 17:00:00,7.98
5/8/2015 17:00:00,7.98
5/11/2015 17:00:00,7.95
5/12/2015 17:00:00,7.98
5/13/2015 17:00:00,8.09
5/15/2015 17:00:00,8.13
5/18/2015 17:00:00,8.13
5/19/2015 17:00:00,8.2
5/20/2015 17:00:00,8.24
5/21/2015 17:00:00,8.17
5/22/2015 17:00:00,8.17
5/25/2015 17:00:00,8.06
5/26/2015 17:00:00,7.95
5/27/2015 17:00:00,8.09
5/28/2015 17:00:00,8.02
5/29/2015 17:00:00,7.83
6/1/2015 17:00:00,7.83
6/2/2015 17:00:00,6.98
6/3/2015 17:00:00,6.65
6/4/2015 17:00:00,6.76
6/5/2015 17:00:00,6.43
6/8/2015 17:00:00,6.5
6/9/2015 17:00:00,6.98
6/10/2015 17:00:00,7.02
6/11/2015 17:00:00,7.02
6/12/2015 17:00:00,6.95
6/15/2015 17:00:00,6.58
6/16/2015 17:00:00,6.65
6/17/2015 17:00:00,6.69
6/18/2015 17:00:00,6.62
6/22/2015 17:00:00,6.54
6/23/2015 17:00:00,6.47
6/24/2015 17:00:00,6.5
6/25/2015 17:00:00,6.47
6/26/2015 17:00:00,6.65
6/29/2015 17:00:00,6.47
6/30/2015 17:00:00,6.36
7/1/2015 17:00:00,6.8
7/2/2015 17:00:00,6.65
7/3/2015 17:00:00,6.54
7/6/2015 17:00:00,6.54
7/7/2015 17:00:00,6.58
7/8/2015 17:00:00,6.5
7/9/2015 17:00:00,6.43
7/10/2015 17:00:00,6.69
7/13/2015 17:00:00,6.84
7/14/2015 17:00:00,6.84
7/15/2015 17:00:00,7.21
7/16/2015 17:00:00,7.83
7/17/2015 17:00:00,7.98
7/20/2015 17:00:00,7.91
7/21/2015 17:00:00,7.76
7/22/2015 17:00:00,7.83
7/23/2015 17:00:00,7.83
7/24/2015 17:00:00,7.83
7/27/2015 17:00:00,7.69
7/28/2015 17:00:00,7.8
7/29/2015 17:00:00,7.98
7/30/2015 17:00:00,8.28
7/31/2015 17:00:00,9.13
8/3/2015 17:00:00,8.61
8/4/2015 17:00:00,8.2
8/5/2015 17:00:00,8.32
8/6/2015 17:00:00,8.87
8/7/2015 17:00:00,8.32
8/10/2015 17:00:00,8.02
8/11/2015 17:00:00,7.98
8/12/2015 17:00:00,7.91
8/13/2015 17:00:00,7.76
8/14/2015 17:00:00,7.65
8/17/2015 17:00:00,7.43
8/18/2015 17:00:00,7.47
8/19/2015 17:00:00,7.5
8/20/2015 17:00:00,7.47
8/21/2015 17:00:00,7.43
8/24/2015 17:00:00,7.13
8/25/2015 17:00:00,7.21
8/26/2015 17:00:00,7.21
8/27/2015 17:00:00,7.35
8/28/2015 17:00:00,7.35
8/31/2015 17:00:00,7.32
9/1/2015 17:00:00,7.32
9/2/2015 17:00:00,7.17
9/3/2015 17:00:00,7.21
9/4/2015 17:00:00,7.13
9/7/2015 17:00:00,7.02
9/8/2015 17:00:00,7.28
9/9/2015 17:00:00,7.17
9/10/2015 17:00:00,7.13
9/11/2015 17:00:00,6.98
9/14/2015 17:00:00,6.95
9/15/2015 17:00:00,6.76
9/16/2015 17:00:00,6.62
9/17/2015 17:00:00,6.62
9/18/2015 17:00:00,6.54
9/21/2015 17:00:00,6.98
9/22/2015 17:00:00,6.73
9/23/2015 17:00:00,6.98
9/24/2015 17:00:00,6.73
9/25/2015 17:00:00,6.73
9/28/2015 17:00:00,7.02
9/29/2015 17:00:00,6.84
9/30/2015 17:00:00,6.87
10/1/2015 17:00:00,7.1
10/2/2015 17:00:00,6.87
10/5/2015 17:00:00,6.87
10/6/2015 17:00:00,7.02
10/7/2015 17:00:00,6.84
10/8/2015 17:00:00,7.06
10/9/2015 17:00:00,7.24
10/12/2015 17:00:00,7.24
10/13/2015 17:00:00,7.24
10/14/2015 17:00:00,7.35
10/15/2015 17:00:00,7.39
10/16/2015 17:00:00,7.35
10/19/2015 17:00:00,7.39
10/20/2015 17:00:00,7.43
10/21/2015 17:00:00,7.35
10/22/2015 17:00:00,7.58
10/23/2015 17:00:00,7.98
10/26/2015 17:00:00,7.95
10/27/2015 17:00:00,7.91
10/28/2015 17:00:00,7.5
10/29/2015 17:00:00,7.69
10/30/2015 17:00:00,7.69
11/2/2015 17:00:00,7.5
11/3/2015 17:00:00,7.54
11/4/2015 17:00:00,7.69
11/5/2015 17:00:00,7.72
11/6/2015 17:00:00,7.54
11/9/2015 17:00:00,7.54
11/10/2015 17:00:00,7.61
11/11/2015 17:00:00,7.58
11/12/2015 17:00:00,7.58
11/13/2015 17:00:00,7.54
11/16/2015 17:00:00,7.54
11/17/2015 17:00:00,7.58
11/18/2015 17:00:00,7.61
11/19/2015 17:00:00,7.61
11/20/2015 17:00:00,7.83
11/23/2015 17:00:00,7.69
11/24/2015 17:00:00,7.72
11/25/2015 17:00:00,7.8
11/26/2015 17:00:00,7.95
11/27/2015 17:00:00,7.91
11/30/2015 17:00:00,8.2
12/1/2015 17:00:00,8.98
12/2/2015 17:00:00,8.98
12/7/2015 17:00:00,11.97
12/8/2015 17:00:00,11.97
12/9/2015 17:00:00,10.2
12/10/2015 17:00:00,10.2
12/14/2015 17:00:00,10.2
12/15/2015 17:00:00,9.39
12/16/2015 17:00:00,9.79
12/17/2015 17:00:00,9.79
12/21/2015 17:00:00,10.09
12/24/2015 17:00:00,10.75
12/28/2015 17:00:00,10.75
12/31/2015 17:00:00,10.2
1/4/2016 17:00:00,7.21
1/5/2016 17:00:00,7.02
1/6/2016 17:00:00,7.15
1/7/2016 17:00:00,6.65
1/8/2016 17:00:00,6.65
1/11/2016 17:00:00,6.5
1/12/2016 17:00:00,6.54
1/13/2016 17:00:00,6.47
1/14/2016 17:00:00,6.54
1/15/2016 17:00:00,6.25
1/18/2016 17:00:00,6.02
1/19/2016 17:00:00,6.13
1/20/2016 17:00:00,5.91
1/21/2016 17:00:00,5.95
1/22/2016 17:00:00,6.13
1/25/2016 17:00:00,6.76
1/26/2016 17:00:00,6.5
1/27/2016 17:00:00,6.54
1/28/2016 17:00:00,6.65
1/29/2016 17:00:00,6.36
2/1/2016 17:00:00,6.36
2/2/2016 17:00:00,6.36
2/3/2016 17:00:00,6.25
2/4/2016 17:00:00,6.21
2/5/2016 17:00:00,6.21
2/8/2016 17:00:00,6.21
2/9/2016 17:00:00,5.91
2/10/2016 17:00:00,6.06
2/11/2016 17:00:00,5.95
2/12/2016 17:00:00,6.1
2/15/2016 17:00:00,5.99
2/16/2016 17:00:00,5.8
2/17/2016 17:00:00,5.91
2/18/2016 17:00:00,5.88
2/19/2016 17:00:00,5.84
2/22/2016 17:00:00,5.84
2/23/2016 17:00:00,5.84
2/24/2016 17:00:00,5.73
2/25/2016 17:00:00,5.84
2/26/2016 17:00:00,5.77
2/29/2016 17:00:00,5.77
3/1/2016 17:00:00,5.84
3/2/2016 17:00:00,5.99
3/3/2016 17:00:00,5.88
3/4/2016 17:00:00,5.84
3/7/2016 17:00:00,5.91
3/8/2016 17:00:00,5.77
3/9/2016 17:00:00,5.84
3/10/2016 17:00:00,5.84
3/11/2016 17:00:00,5.84
3/14/2016 17:00:00,5.91
3/15/2016 17:00:00,5.91
3/16/2016 17:00:00,5.84
3/17/2016 17:00:00,5.77
3/18/2016 17:00:00,5.77
3/21/2016 17:00:00,5.8
3/22/2016 17:00:00,5.84
3/23/2016 17:00:00,6.06
3/24/2016 17:00:00,6.06
3/29/2016 17:00:00,6.02
3/30/2016 17:00:00,6.17
3/31/2016 17:00:00,6.58
4/1/2016 17:00:00,7.5
4/4/2016 17:00:00,8.87
4/5/2016 17:00:00,8.65
4/6/2016 17:00:00,8.43
4/7/2016 17:00:00,8.65
4/8/2016 17:00:00,8.5
4/11/2016 17:00:00,8.54
4/12/2016 17:00:00,8.24
4/13/2016 17:00:00,8.28
4/14/2016 17:00:00,8.13
4/15/2016 17:00:00,8.02
4/18/2016 17:00:00,7.98
4/19/2016 17:00:00,7.72
4/20/2016 17:00:00,7.69
4/21/2016 17:00:00,7.95
4/22/2016 17:00:00,8.2
4/25/2016 17:00:00,8.35
4/26/2016 17:00:00,8.13
4/27/2016 17:00:00,8.02
4/28/2016 17:00:00,7.98
4/29/2016 17:00:00,7.95
5/2/2016 17:00:00,7.54
5/3/2016 17:00:00,7.35
5/4/2016 17:00:00,7.5
5/6/2016 17:00:00,7.65
5/9/2016 17:00:00,7.76
5/10/2016 17:00:00,7.72
5/11/2016 17:00:00,7.43
5/12/2016 17:00:00,7.21
5/13/2016 17:00:00,7.35
5/16/2016 17:00:00,7.28
5/17/2016 17:00:00,7.43
5/18/2016 17:00:00,7.5
5/19/2016 17:00:00,7.28
5/20/2016 17:00:00,7.47
5/23/2016 17:00:00,7.87
5/24/2016 17:00:00,7.54
5/25/2016 17:00:00,7.54
5/26/2016 17:00:00,7.54
5/27/2016 17:00:00,7.47
5/30/2016 17:00:00,7.54
5/31/2016 17:00:00,7.43
6/1/2016 17:00:00,7.5
6/2/2016 17:00:00,7.47
6/3/2016 17:00:00,7.43
6/7/2016 17:00:00,7.65
6/8/2016 17:00:00,7.87
6/9/2016 17:00:00,7.95
6/10/2016 17:00:00,7.72
6/13/2016 17:00:00,7.65
6/14/2016 17:00:00,7.58
6/15/2016 17:00:00,7.47
6/16/2016 17:00:00,7.39
6/17/2016 17:00:00,7.32
6/20/2016 17:00:00,7.32
6/21/2016 17:00:00,7.35
6/22/2016 17:00:00,7.21
6/23/2016 17:00:00,7.32
6/27/2016 17:00:00,6.87
6/28/2016 17:00:00,6.84
6/29/2016 17:00:00,7.28
6/30/2016 17:00:00,7.61
7/1/2016 17:00:00,8.06
7/4/2016 17:00:00,8.09
7/5/2016 17:00:00,7.95
7/6/2016 17:00:00,7.91
7/7/2016 17:00:00,8.28
7/8/2016 17:00:00,8.35
7/11/2016 17:00:00,8.13
7/12/2016 17:00:00,8.09
7/13/2016 17:00:00,7.98
7/14/2016 17:00:00,8.13
7/15/2016 17:00:00,8.35
7/18/2016 17:00:00,8.35
7/19/2016 17:00:00,8.68
7/20/2016 17:00:00,8.57
7/21/2016 17:00:00,8.5
7/22/2016 17:00:00,8.57
7/25/2016 17:00:00,8.8
7/26/2016 17:00:00,8.83
7/27/2016 17:00:00,9.16
7/28/2016 17:00:00,9.53
7/29/2016 17:00:00,9.61
8/1/2016 17:00:00,11.05
8/2/2016 17:00:00,10.9
8/3/2016 17:00:00,10.42
8/4/2016 17:00:00,9.83
8/5/2016 17:00:00,9.76
8/8/2016 17:00:00,10.05
8/9/2016 17:00:00,10.2
8/10/2016 17:00:00,10.2
8/11/2016 17:00:00,9.76
8/12/2016 17:00:00,9.57
8/15/2016 17:00:00,9.46
8/16/2016 17:00:00,8.76
8/17/2016 17:00:00,8.5
8/18/2016 17:00:00,8.54
8/19/2016 17:00:00,8.8
8/22/2016 17:00:00,8.83
8/23/2016 17:00:00,8.54
8/24/2016 17:00:00,8.32
8/25/2016 17:00:00,8.68
8/26/2016 17:00:00,8.87
8/29/2016 17:00:00,8.98
8/30/2016 17:00:00,9.02
8/31/2016 17:00:00,9.02
9/1/2016 17:00:00,9.02
9/2/2016 17:00:00,9.02
9/5/2016 17:00:00,8.91
9/6/2016 17:00:00,8.83
9/7/2016 17:00:00,8.83
9/8/2016 17:00:00,8.87
9/9/2016 17:00:00,8.87
9/12/2016 17:00:00,8.91
9/13/2016 17:00:00,8.94
9/14/2016 17:00:00,8.65
9/15/2016 17:00:00,8.61
9/16/2016 17:00:00,8.87
9/19/2016 17:00:00,8.91
9/20/2016 17:00:00,8.87
9/21/2016 17:00:00,8.94
9/22/2016 17:00:00,8.98
9/23/2016 17:00:00,9.05
9/26/2016 17:00:00,8.94
9/27/2016 17:00:00,8.72
9/28/2016 17:00:00,8.72
9/29/2016 17:00:00,8.72
9/30/2016 17:00:00,8.43
10/3/2016 17:00:00,8.43
10/4/2016 17:00:00,8.35
10/5/2016 17:00:00,8.28
10/6/2016 17:00:00,8.35
10/7/2016 17:00:00,8.43
10/10/2016 17:00:00,8.46
10/11/2016 17:00:00,8.35
10/12/2016 17:00:00,8.28
10/13/2016 17:00:00,8.39
10/14/2016 17:00:00,8.17
10/17/2016 17:00:00,8.13
10/18/2016 17:00:00,7.91
10/19/2016 17:00:00,7.95
10/20/2016 17:00:00,7.8
10/21/2016 17:00:00,7.83
10/24/2016 17:00:00,7.72
10/25/2016 17:00:00,7.61
10/26/2016 17:00:00,8.02
10/27/2016 17:00:00,8.09
10/28/2016 17:00:00,8.06
10/31/2016 17:00:00,8.09
11/1/2016 17:00:00,7.98
11/2/2016 17:00:00,8.06
11/3/2016 17:00:00,7.98
11/4/2016 17:00:00,7.8
11/7/2016 17:00:00,7.72
11/8/2016 17:00:00,7.65
11/9/2016 17:00:00,7.43
11/10/2016 17:00:00,7.58
11/11/2016 17:00:00,7.54
11/14/2016 17:00:00,7.76
11/15/2016 17:00:00,7.76
11/16/2016 17:00:00,7.72
11/17/2016 17:00:00,7.78
11/18/2016 17:00:00,7.74
11/21/2016 17:00:00,7.67
11/22/2016 17:00:00,7.67
11/23/2016 17:00:00,7.93
11/24/2016 17:00:00,7.82
11/25/2016 17:00:00,7.63
11/28/2016 17:00:00,7.44
11/29/2016 17:00:00,7.29
11/30/2016 17:00:00,7.18
12/1/2016 17:00:00,7.18
12/2/2016 17:00:00,7.18
12/5/2016 17:00:00,7.03
12/6/2016 17:00:00,7.1
12/7/2016 17:00:00,7.07
12/8/2016 17:00:00,7.14
12/9/2016 17:00:00,7.18
12/12/2016 17:00:00,7.18
12/13/2016 17:00:00,7.07
12/14/2016 17:00:00,7.25
12/15/2016 17:00:00,7.74
12/16/2016 17:00:00,8.27
12/19/2016 17:00:00,7.97
12/20/2016 17:00:00,7.86
12/21/2016 17:00:00,7.97
12/22/2016 17:00:00,7.93
12/23/2016 17:00:00,7.89
12/27/2016 17:00:00,7.82
12/28/2016 17:00:00,7.74
12/29/2016 17:00:00,7.82
12/30/2016 17:00:00,7.86
1/2/2017 17:00:00,7.82
1/3/2017 17:00:00,7.86
1/4/2017 17:00:00,7.59
1/5/2017 17:00:00,7.67
1/9/2017 17:00:00,8.16
1/10/2017 17:00:00,8.27
1/11/2017 17:00:00,8.49
1/12/2017 17:00:00,8.72
1/13/2017 17:00:00,8.87
1/16/2017 17:00:00,8.72
1/17/2017 17:00:00,8.57
1/18/2017 17:00:00,8.68
1/19/2017 17:00:00,8.79
1/20/2017 17:00:00,8.95
1/23/2017 17:00:00,8.98
1/24/2017 17:00:00,8.87
1/25/2017 17:00:00,8.83
1/26/2017 17:00:00,8.83
1/27/2017 17:00:00,8.87
1/30/2017 17:00:00,9.02
1/31/2017 17:00:00,9.02
2/1/2017 17:00:00,9.55
2/2/2017 17:00:00,9.7
2/3/2017 17:00:00,9.73
2/6/2017 17:00:00,9.7
2/7/2017 17:00:00,9.7
2/8/2017 17:00:00,9.58
2/9/2017 17:00:00,9.43
2/10/2017 17:00:00,9.4
2/13/2017 17:00:00,9.62
2/14/2017 17:00:00,9.4
2/15/2017 17:00:00,9.51
2/16/2017 17:00:00,9.17
2/17/2017 17:00:00,9.02
2/20/2017 17:00:00,8.83
2/21/2017 17:00:00,9.1
2/22/2017 17:00:00,9.62
2/23/2017 17:00:00,9.77
2/24/2017 17:00:00,9.92
2/27/2017 17:00:00,10.64
2/28/2017 17:00:00,12.33
3/1/2017 17:00:00,12.63
3/2/2017 17:00:00,11.2
3/3/2017 17:00:00,11.43
3/6/2017 17:00:00,11.65
3/7/2017 17:00:00,12.55
3/8/2017 17:00:00,12.1
3/9/2017 17:00:00,11.5
3/10/2017 17:00:00,11.5
3/13/2017 17:00:00,11.8
3/14/2017 17:00:00,11.88
3/15/2017 17:00:00,12.03
3/16/2017 17:00:00,12.78
3/17/2017 17:00:00,13.53
3/20/2017 17:00:00,14.13
3/21/2017 17:00:00,14.51
3/22/2017 17:00:00,14.21
3/23/2017 17:00:00,14.21
3/24/2017 17:00:00,13.98
3/27/2017 17:00:00,14.06
3/28/2017 17:00:00,12.93
3/29/2017 17:00:00,13.38
3/30/2017 17:00:00,13.23
3/31/2017 17:00:00,12.93
4/3/2017 17:00:00,12.93
4/4/2017 17:00:00,12.85
4/5/2017 17:00:00,12.7
4/6/2017 17:00:00,12.55
4/7/2017 17:00:00,12.55
4/10/2017 17:00:00,13.31
4/11/2017 17:00:00,13.91
4/12/2017 17:00:00,15.41
4/13/2017 17:00:00,15.26
4/18/2017 17:00:00,14.36
4/19/2017 17:00:00,13.46
4/20/2017 17:00:00,13.46
4/21/2017 17:00:00,13
